strain_name,latitude,longitude,date
taxid395339,27.00,30.00,2006-01-01
taxid397458,55.04,82.93,2005-01-01
taxid399312,56.65,71.85,2006-01-01
taxid400253,16.00,8.00,2006-01-01
taxid400254,16.00,8.00,2006-01-01
taxid400256,42.83,12.83,2006-01-01
taxid400257,8.00,-5.00,2006-01-01
taxid400258,8.00,-5.00,2006-01-01
taxid400259,15.00,30.00,2006-01-01
taxid400260,15.00,30.00,2006-01-01
taxid400261,45.17,15.50,2005-01-01
taxid400262,46.25,15.17,2006-01-01
taxid400283,16.00,8.00,2006-01-01
taxid400284,16.00,8.00,2006-01-01
taxid400285,16.00,8.00,2006-01-01
taxid400286,16.00,8.00,2006-01-01
taxid400287,16.00,8.00,2006-01-01
taxid400288,16.00,8.00,2006-01-01
taxid406790,13.00,-2.00,2006-01-01
taxid406791,13.00,-2.00,2006-01-01
taxid407394,28.97,117.92,2006-01-01
taxid407406,24.00,109.00,2006-01-01
taxid407409,24.00,109.00,2006-01-01
taxid407410,24.00,109.00,2005-01-01
taxid407411,24.00,109.00,2006-01-01
taxid407424,26.15,114.62,2006-01-01
taxid407436,22.25,114.18,2006-01-01
taxid407437,22.25,114.18,2006-01-01
taxid407475,24.00,109.00,2006-01-01
taxid407479,24.00,109.00,2006-01-01
taxid407481,24.00,109.00,2006-01-01
taxid407487,24.00,109.00,2006-01-01
taxid407489,24.00,109.00,2005-01-01
taxid407490,24.00,109.00,2006-01-01
taxid407503,24.00,109.00,2006-01-01
taxid407512,24.00,109.00,2005-01-01
taxid407518,24.00,109.00,2005-01-01
taxid407521,24.00,109.00,2005-01-01
taxid407523,24.00,109.00,2005-01-01
taxid407525,24.00,109.00,2005-01-01
taxid407528,24.00,109.00,2005-01-01
taxid407530,24.00,109.00,2006-01-01
taxid407531,24.00,109.00,2006-01-01
taxid407532,24.00,109.00,2006-01-01
taxid407613,26.86,117.49,2005-01-01
taxid407617,26.86,117.49,2005-01-01
taxid407664,24.00,109.00,2006-01-01
taxid407667,24.00,109.00,2006-01-01
taxid407669,24.00,109.00,2006-01-01
taxid407675,24.00,109.00,2005-01-01
taxid407677,24.00,109.00,2005-01-01
taxid407686,24.00,109.00,2006-01-01
taxid407768,25.00,102.00,2005-01-01
taxid407796,22.25,114.18,2006-01-01
taxid408165,15.00,100.00,2006-01-01
taxid413711,46.00,105.00,2006-01-01
taxid425624,51.50,10.50,2006-01-01
taxid427425,47.00,20.00,2007-01-01
taxid427426,47.00,20.00,2007-01-01
taxid430058,53.00,-2.00,2007-01-01
taxid430490,55.75,37.70,2007-01-01
taxid431158,22.42,114.17,2006-01-01
taxid431919,8.00,-5.00,2006-01-01
taxid431920,8.00,-5.00,2006-01-01
taxid431921,33.00,65.00,2006-01-01
taxid431922,15.00,30.00,2006-01-01
taxid431923,33.00,65.00,2006-01-01
taxid431924,27.00,30.00,2006-01-01
taxid431925,8.00,-5.00,2006-01-01
taxid431926,33.00,65.00,2006-01-01
taxid431927,33.00,65.00,2006-01-01
taxid431995,16.00,8.00,2006-01-01
taxid431996,16.00,8.00,2006-01-01
taxid431997,16.00,8.00,2006-01-01
taxid431998,16.00,8.00,2006-01-01
taxid431999,16.00,8.00,2006-01-01
taxid433435,15.00,30.00,2006-01-01
taxid434192,45.03,39.00,2006-01-01
taxid434193,55.00,73.40,2005-01-01
taxid434194,54.59,79.46,2005-01-01
taxid434195,54.20,37.61,2005-01-01
taxid434196,53.17,91.02,2005-01-01
taxid434197,54.59,79.46,2005-01-01
taxid434198,54.59,79.46,2005-01-01
taxid434334,8.00,-5.00,2006-01-01
taxid439576,31.42,34.33,2006-01-01
taxid439578,31.42,34.33,2006-01-01
taxid439580,31.50,34.75,2006-01-01
taxid440388,39.00,35.00,2006-01-01
taxid440389,39.00,35.00,2006-01-01
taxid440390,39.00,35.00,2006-01-01
taxid440391,39.00,35.00,2006-01-01
taxid441895,20.00,77.00,2006-01-01
taxid441896,20.00,77.00,2006-01-01
taxid442966,45.03,39.00,2007-01-01
taxid452107,56.00,10.00,2006-01-01
taxid452110,56.00,10.00,2006-01-01
taxid452111,56.00,10.00,2006-01-01
taxid452112,56.00,10.00,2006-01-01
taxid452113,56.00,10.00,2006-01-01
taxid452114,56.00,10.00,2006-01-01
taxid452115,56.00,10.00,2006-01-01
taxid452116,56.00,10.00,2006-01-01
taxid464450,27.00,30.00,2006-01-01
taxid464451,27.00,30.00,2006-01-01
taxid464452,33.00,44.00,2006-01-01
taxid464460,27.00,30.00,2006-01-01
taxid471448,16.00,8.00,2007-01-01
taxid471449,16.00,8.00,2007-01-01
taxid471450,16.00,8.00,2007-01-01
taxid471451,16.00,8.00,2007-01-01
taxid471452,16.00,8.00,2007-01-01
taxid471453,16.00,8.00,2007-01-01
taxid471454,16.00,8.00,2007-01-01
taxid471455,16.00,8.00,2007-01-01
taxid471456,16.00,8.00,2007-01-01
taxid471457,16.00,8.00,2007-01-01
taxid471458,16.00,8.00,2007-01-01
taxid471459,16.00,8.00,2007-01-01
taxid472026,45.03,39.00,2007-01-01
taxid479022,37.00,127.50,2006-01-01
taxid479023,37.00,127.50,2006-01-01
taxid479024,37.00,127.50,2006-01-01
taxid479025,37.00,127.50,2006-01-01
taxid479026,37.00,127.50,2006-01-01
taxid479027,37.00,127.50,2006-01-01
taxid479028,37.00,127.50,2006-01-01
taxid479029,37.00,127.50,2006-01-01
taxid479030,37.00,127.50,2006-01-01
taxid482917,45.03,39.00,2007-01-01
taxid483267,13.00,-2.00,2006-01-01
taxid483268,13.00,-2.00,2006-01-01
taxid484390,35.00,105.00,2006-01-01
taxid486273,48.67,19.50,2006-01-01
taxid488858,56.00,-4.00,2006-01-01
taxid496037,16.00,106.00,2007-01-01
taxid496038,16.00,106.00,2007-01-01
taxid496039,16.00,106.00,2007-01-01
taxid496040,16.00,106.00,2007-01-01
taxid496041,16.00,106.00,2007-01-01
taxid496042,16.00,106.00,2007-01-01
taxid496043,16.00,106.00,2007-01-01
taxid496044,16.00,106.00,2007-01-01
taxid496045,16.00,106.00,2007-01-01
taxid496046,16.00,106.00,2007-01-01
taxid496047,16.00,106.00,2007-01-01
taxid496048,16.00,106.00,2007-01-01
taxid496049,16.00,106.00,2007-01-01
taxid496050,16.00,106.00,2007-01-01
taxid497137,57.19,39.41,2007-01-01
taxid500313,57.19,39.41,2007-01-01
taxid501225,57.19,39.41,2007-01-01
taxid501226,57.19,39.41,2007-01-01
taxid502079,25.00,45.00,2007-01-01
taxid502080,25.00,45.00,2007-01-01
taxid503649,57.19,39.41,2007-01-01
taxid504445,29.50,47.75,2007-01-01
taxid504446,29.50,47.75,2007-01-01
taxid504447,29.50,47.75,2007-01-01
taxid504448,29.50,47.75,2007-01-01
taxid504449,29.50,47.75,2007-01-01
taxid504450,29.50,47.75,2007-01-01
taxid504451,29.50,47.75,2007-01-01
taxid504694,48.67,19.50,2006-01-01
taxid504695,49.75,15.00,2007-01-01
taxid504697,49.75,15.00,2007-01-01
taxid504703,49.75,15.00,2006-01-01
taxid504708,49.75,15.00,2007-01-01
taxid517205,31.50,34.75,2008-01-01
taxid527166,29.50,47.75,2007-01-01
taxid527168,44.00,143.00,2008-01-01
taxid527687,39.73,140.08,2008-01-01
taxid529073,54.95,20.03,2008-04-10
taxid533297,25.00,45.00,2005-01-01
taxid542346,47.23,39.70,2007-12-14
