strain_name,latitude,longitude,date
AJ300756,51.499183,-0.12464066,1996-07-08
AJ300757,51.499183,-0.12464066,2000-07-08
AJ300759,51.499183,-0.12464066,1999-07-08
AJ300760,51.499183,-0.12464066,1998-07-08
AJ300762,51.499183,-0.12464066,1999-07-08
AJ300763,51.499183,-0.12464066,1999-07-08
AM696274,48.861751,2.3186617,2006-07-08
AM696279,48.861751,2.3186617,2006-07-08
AY123942,38.897159,-77.036207,1987-07-08
AY123946,38.897159,-77.036207,1994-07-08
AY123947,38.897159,-77.036207,1994-07-08
AY123948,38.897159,-77.036207,1995-07-08
AY125986,1.2891639,103.8505,1998-07-08
AY125998,3.1328934,101.696,1998-07-08
AY125999,3.1328934,101.696,1998-07-08
AY126000,3.1328934,101.696,1998-07-08
AY126003,3.1328934,101.696,2000-07-08
AY126009,-35.308236,149.12515,1999-07-08
AY126010,-35.308236,149.12515,1999-07-08
AY126011,-35.308236,149.12515,1999-07-08
AY126012,-35.308236,149.12515,1999-07-08
AY126013,-35.308236,149.12515,1999-07-08
AY126014,-35.308236,149.12515,2000-07-08
AY179602,28.614387,77.19934,2001-07-08
AY189153,3.1328934,101.696,2002-07-08
AY465356,39.908222,116.391027,2003-07-08
AY794034,3.1328934,101.696,2003-07-08
AY794035,3.1328934,101.696,2003-07-08
AY794036,3.1328934,101.696,2003-07-08
AY794038,3.1328934,101.696,2003-07-08
AY794039,3.1328934,101.696,2003-07-08
AY794040,3.1328934,101.696,2003-07-08
AY817062,25.039868,121.511879,1999-07-08
AY817065,25.039868,121.511879,2004-07-08
AY817069,25.039868,121.511879,2004-07-08
AY817070,25.039868,121.511879,2004-07-08
AY817071,25.039868,121.511879,2004-07-08
AY817072,25.039868,121.511879,2004-07-08
AY817081,25.039868,121.511879,2004-07-08
AY817083,25.039868,121.511879,2004-07-08
AY817084,25.039868,121.511879,2004-07-08
AY817085,25.039868,121.511879,2004-07-08
AY817086,25.039868,121.511879,2004-07-08
AY817087,25.039868,121.511879,2004-07-08
AY895129,39.908222,116.391027,2004-07-08
AY895130,39.908222,116.391027,2002-07-08
AY895131,39.908222,116.391027,2004-07-08
AY895132,39.908222,116.391027,2001-07-08
AY895133,39.908222,116.391027,2003-07-08
AY895134,39.908222,116.391027,2001-07-08
AY895135,39.908222,116.391027,2003-07-08
AY895136,39.908222,116.391027,2002-07-08
AY895137,39.908222,116.391027,2004-07-08
AY895138,39.908222,116.391027,2003-07-08
AY895139,39.908222,116.391027,2004-07-08
AY895140,39.908222,116.391027,2004-07-08
AY895141,39.908222,116.391027,2004-07-08
AY895142,39.908222,116.391027,2004-07-08
AY895143,39.908222,116.391027,2004-07-08
AY895144,39.908222,116.391027,2004-07-08
AY895145,39.908222,116.391027,2004-07-08
DQ008991,25.039868,121.511879,2004-07-08
DQ008992,25.039868,121.511879,2004-07-08
DQ008994,25.039868,121.511879,2004-07-08
DQ008995,25.039868,121.511879,2004-07-08
DQ008997,25.039868,121.511879,2004-07-08
DQ100442,25.039868,121.511879,2005-07-08
DQ100443,25.039868,121.511879,2005-07-08
DQ100444,25.039868,121.511879,2005-07-08
DQ133459,25.039868,121.511879,2004-07-08
DQ341355,37.531084,126.91583,2000-07-08
DQ341356,37.531084,126.91583,2000-07-08
DQ341357,-35.308236,149.12515,1999-07-08
DQ341358,3.1328934,101.696,2000-07-08
DQ341359,3.1328934,101.696,1998-07-08
DQ341360,3.1328934,101.696,2001-07-08
DQ341361,-35.308236,149.12515,2000-07-08
DQ381846,-35.308236,149.12515,1999-07-08
DQ452074,59.916569,10.728791,2003-07-08
E11636,38.897159,-77.036207,1970-07-08
EF063152,25.039868,121.511879,2006-07-08
EF373576,25.039868,121.511879,2004-07-08
EU051005,21.039311,105.83415,2005-07-08
EU051006,21.039311,105.83415,2005-07-08
EU051007,21.039311,105.83415,2005-07-08
EU051008,21.039311,105.83415,2005-07-08
EU051009,21.039311,105.83415,2005-07-08
EU051010,21.039311,105.83415,2005-07-08
EU051011,21.039311,105.83415,2005-07-08
EU051012,21.039311,105.83415,2005-07-08
EU051013,21.039311,105.83415,2005-07-08
EU051014,21.039311,105.83415,2005-07-08
EU051015,21.039311,105.83415,2005-07-08
EU051016,21.039311,105.83415,2005-07-08
EU051017,21.039311,105.83415,2005-07-08
EU051018,21.039311,105.83415,2005-07-08
EU051019,21.039311,105.83415,2005-07-08
EU051020,21.039311,105.83415,2005-07-08
EU051021,21.039311,105.83415,2005-07-08
EU051022,21.039311,105.83415,2005-07-08
EU051023,21.039311,105.83415,2005-07-08
EU051024,21.039311,105.83415,2005-07-08
EU051025,21.039311,105.83415,2005-07-08
EU051026,21.039311,105.83415,2005-07-08
EU051027,21.039311,105.83415,2005-07-08
EU051028,21.039311,105.83415,2005-07-08
EU051029,21.039311,105.83415,2005-07-08
EU051030,21.039311,105.83415,2005-07-08
EU051031,21.039311,105.83415,2005-07-08
EU051032,21.039311,105.83415,2005-07-08
EU051033,21.039311,105.83415,2005-07-08
EU051034,21.039311,105.83415,2005-07-08
EU051035,21.039311,105.83415,2005-07-08
EU051036,21.039311,105.83415,2005-07-08
EU051037,21.039311,105.83415,2005-07-08
EU051038,21.039311,105.83415,2005-07-08
EU051039,21.039311,105.83415,2005-07-08
EU051040,21.039311,105.83415,2005-07-08
EU051041,21.039311,105.83415,2005-07-08
EU051042,21.039311,105.83415,2005-07-08
EU051043,21.039311,105.83415,2005-07-08
EU051044,21.039311,105.83415,2005-07-08
EU051045,21.039311,105.83415,2005-07-08
EU051046,21.039311,105.83415,2005-07-08
EU051047,21.039311,105.83415,2005-07-08
EU051048,21.039311,105.83415,2005-07-08
EU051049,21.039311,105.83415,2005-07-08
EU051050,21.039311,105.83415,2005-07-08
EU051051,21.039311,105.83415,2005-07-08
EU051052,21.039311,105.83415,2005-07-08
EU051053,21.039311,105.83415,2005-07-08
EU051054,21.039311,105.83415,2005-07-08
EU051055,21.039311,105.83415,2005-07-08
EU051056,21.039311,105.83415,2005-07-08
EU051057,21.039311,105.83415,2005-07-08
EU051058,21.039311,105.83415,2005-07-08
EU051059,21.039311,105.83415,2005-07-08
EU051060,21.039311,105.83415,2005-07-08
EU051061,21.039311,105.83415,2005-07-08
EU051062,21.039311,105.83415,2005-07-08
EU051063,21.039311,105.83415,2005-07-08
EU051064,21.039311,105.83415,2005-07-08
EU051065,21.039311,105.83415,2005-07-08
EU051066,21.039311,105.83415,2005-07-08
EU051067,21.039311,105.83415,2005-07-08
EU051068,21.039311,105.83415,2005-07-08
EU051069,21.039311,105.83415,2005-07-08
EU051070,21.039311,105.83415,2005-07-08
EU051071,21.039311,105.83415,2005-07-08
EU051072,21.039311,105.83415,2005-07-08
EU051073,21.039311,105.83415,2005-07-08
EU051074,21.039311,105.83415,2005-07-08
EU051075,21.039311,105.83415,2005-07-08
EU051076,21.039311,105.83415,2005-07-08
EU051077,21.039311,105.83415,2005-07-08
EU051078,21.039311,105.83415,2005-07-08
EU051079,21.039311,105.83415,2005-07-08
EU051080,21.039311,105.83415,2005-07-08
EU051081,21.039311,105.83415,2005-07-08
EU051082,21.039311,105.83415,2005-07-08
EU051083,21.039311,105.83415,2005-07-08
EU051084,21.039311,105.83415,2005-07-08
EU051085,21.039311,105.83415,2005-07-08
EU051086,21.039311,105.83415,2005-07-08
EU051087,21.039311,105.83415,2005-07-08
EU051088,21.039311,105.83415,2005-07-08
EU051089,21.039311,105.83415,2005-07-08
EU051090,21.039311,105.83415,2005-07-08
EU051091,21.039311,105.83415,2005-07-08
EU051092,21.039311,105.83415,2005-07-08
EU051093,21.039311,105.83415,2005-07-08
EU051094,21.039311,105.83415,2005-07-08
EU051095,21.039311,105.83415,2005-07-08
EU051096,21.039311,105.83415,2005-07-08
EU051097,21.039311,105.83415,2005-07-08
EU051098,21.039311,105.83415,2005-07-08
EU051099,21.039311,105.83415,2005-07-08
EU051100,21.039311,105.83415,2005-07-08
EU051101,21.039311,105.83415,2005-07-08
EU051102,21.039311,105.83415,2005-07-08
EU051103,21.039311,105.83415,2005-07-08
EU051104,21.039311,105.83415,2005-07-08
EU051105,21.039311,105.83415,2005-07-08
EU051106,21.039311,105.83415,2005-07-08
EU051107,21.039311,105.83415,2005-07-08
EU051108,21.039311,105.83415,2005-07-08
EU051109,21.039311,105.83415,2005-07-08
EU051110,21.039311,105.83415,2005-07-08
EU051111,21.039311,105.83415,2005-07-08
EU051112,21.039311,105.83415,2005-07-08
EU051113,21.039311,105.83415,2005-07-08
EU051114,21.039311,105.83415,2005-07-08
EU051115,21.039311,105.83415,2005-07-08
EU051116,21.039311,105.83415,2005-07-08
EU051117,21.039311,105.83415,2005-07-08
EU051118,21.039311,105.83415,2005-07-08
EU051119,21.039311,105.83415,2005-07-08
EU051120,21.039311,105.83415,2005-07-08
EU051121,21.039311,105.83415,2005-07-08
EU051122,21.039311,105.83415,2005-07-08
EU051123,21.039311,105.83415,2005-07-08
EU051124,21.039311,105.83415,2005-07-08
EU051125,21.039311,105.83415,2005-07-08
EU051126,21.039311,105.83415,2005-07-08
EU051127,21.039311,105.83415,2005-07-08
EU051128,21.039311,105.83415,2005-07-08
EU051129,21.039311,105.83415,2005-07-08
EU051130,21.039311,105.83415,2005-07-08
EU051131,21.039311,105.83415,2005-07-08
EU051132,21.039311,105.83415,2005-07-08
EU051133,21.039311,105.83415,2005-07-08
EU051134,21.039311,105.83415,2005-07-08
EU051135,21.039311,105.83415,2005-07-08
EU051136,21.039311,105.83415,2005-07-08
EU051137,21.039311,105.83415,2005-07-08
EU051138,21.039311,105.83415,2005-07-08
EU051139,21.039311,105.83415,2005-07-08
EU051140,21.039311,105.83415,2005-07-08
EU051141,21.039311,105.83415,2005-07-08
EU051142,21.039311,105.83415,2005-07-08
EU051143,21.039311,105.83415,2005-07-08
EU051144,21.039311,105.83415,2005-07-08
EU051145,21.039311,105.83415,2005-07-08
EU051146,21.039311,105.83415,2005-07-08
EU051147,21.039311,105.83415,2005-07-08
EU131776,25.039868,121.511879,2002-07-08
EU527983,25.039868,121.511879,2007-07-08
EU703812,39.908222,116.391027,2008-07-08
EU703813,39.908222,116.391027,2008-04-08
EU703814,39.908222,116.391027,2008-07-08
EU780699,39.908222,116.391027,2007-07-08
EU780700,39.908222,116.391027,2007-07-08
EU780701,39.908222,116.391027,2008-07-08
EU780702,39.908222,116.391027,2008-07-08
EU780703,39.908222,116.391027,2007-07-08
EU812515,39.908222,116.391027,2008-05-08
EU862482,39.908222,116.391027,2008-07-08
EU862483,39.908222,116.391027,2008-07-08
EU862484,39.908222,116.391027,2008-07-08
EU864507,39.908222,116.391027,2008-07-08
EU868611,1.2891639,103.8505,2008-07-08
EU925770,3.1328934,101.696,2006-07-08
EU925772,3.1328934,101.696,2007-07-08
EU925774,3.1328934,101.696,2003-07-08
EU925775,3.1328934,101.696,2006-07-08
EU925776,3.1328934,101.696,2003-07-08
EU925777,3.1328934,101.696,2003-07-08
EU925779,3.1328934,101.696,2003-07-08
EU925780,3.1328934,101.696,2003-07-08
EU925782,3.1328934,101.696,2001-07-08
EU925795,3.1328934,101.696,2003-07-08
EU925796,3.1328934,101.696,2003-07-08
EU925797,3.1328934,101.696,2007-07-08
EU925799,3.1328934,101.696,2003-07-08
EU925800,3.1328934,101.696,2003-07-08
EU925801,3.1328934,101.696,2001-07-08
EU925803,3.1328934,101.696,2003-07-08
EU925805,3.1328934,101.696,2003-07-08
FJ158600,39.908222,116.391027,2008-07-08
FJ158601,39.908222,116.391027,2008-07-08
FJ172159,1.2891639,103.8505,2008-07-08
FJ194964,39.908222,116.391027,2008-05-08
FJ194965,39.908222,116.391027,2008-05-08
FJ357373,25.039868,121.511879,2004-07-08
FJ357374,25.039868,121.511879,2005-07-08
FJ360544,39.908222,116.391027,2008-05-08
FJ360545,39.908222,116.391027,2008-05-08
FJ360546,39.908222,116.391027,2008-05-08
FJ439769,39.908222,116.391027,2008-05-08
FJ606447,39.908222,116.391027,2008-07-08
FJ606448,39.908222,116.391027,2008-07-08
FJ606449,39.908222,116.391027,2008-07-08
FJ606450,39.908222,116.391027,2008-06-08
FJ607334,39.908222,116.391027,2008-05-08
FJ607335,39.908222,116.391027,2008-05-08
FJ607336,39.908222,116.391027,2008-05-08
FJ607337,39.908222,116.391027,2008-05-08
FJ607338,39.908222,116.391027,2008-05-08
FJ713137,39.908222,116.391027,2009-07-08
FJ828519,39.908222,116.391027,2008-07-08
FM208831,48.861751,2.3186617,2007-07-08
FM208832,48.861751,2.3186617,2007-07-08
GQ892830,39.908222,116.391027,2008-04-08
GQ994988,39.908222,116.391027,2009-04-08
GQ994989,39.908222,116.391027,2009-04-08
GQ994990,39.908222,116.391027,2009-04-08
GQ994991,39.908222,116.391027,2009-04-08
GQ994992,39.908222,116.391027,2009-04-08
GU196833,39.908222,116.391027,2009-04-08
GU350629,39.908222,116.391027,2008-05-08
GU366191,39.908222,116.391027,2008-05-08
GU396280,39.908222,116.391027,2009-07-08
GU434678,39.908222,116.391027,2009-07-08
GU459070,39.908222,116.391027,2008-07-08
GU459071,39.908222,116.391027,2008-07-08
HM002484,39.908222,116.391027,2008-05-07
HM002485,39.908222,116.391027,2008-05-25
HM002486,39.908222,116.391027,2008-05-30
HM002487,39.908222,116.391027,2008-07-31
HM002488,39.908222,116.391027,2009-04-10
HM002489,39.908222,116.391027,2009-05-05
HM003207,39.908222,116.391027,2008-07-08
HM053669,39.908222,116.391027,2008-06-28
HM053670,39.908222,116.391027,2009-04-30
HM053671,39.908222,116.391027,2009-08-12
HQ129932,39.908222,116.391027,2006-07-08
HQ188292,39.908222,116.391027,2008-05-08
HQ325852,39.908222,116.391027,2010-08-20
HQ407557,39.908222,116.391027,2010-07-08
HQ426649,39.908222,116.391027,2010-07-08
U05876,-33.926207,18.419341,1987-07-08
U22521,38.897159,-77.036207,1970-07-08
X87606,38.897159,-77.036207,1970-07-08
,,,
