strain_name,latitude,longitude,date
taxid400285,16,8,2006-01-01
taxid400286,16,8,2006-01-01
taxid400287,16,8,2006-01-01
taxid400288,16,8,2006-01-01
taxid406790,13,-2,2006-01-01
taxid406791,13,-2,2006-01-01
taxid407394,28.97,117.92,2006-01-01
taxid407406,24,109,2006-01-01
taxid407409,24,109,2006-01-01
taxid407410,24,109,2005-01-01
taxid407411,24,109,2006-01-01
taxid407424,26.15,114.62,2006-01-01
taxid407436,22.25,114.18,2006-01-01
taxid407437,22.25,114.18,2006-01-01
taxid407475,24,109,2006-01-01
taxid407479,24,109,2006-01-01
taxid407481,24,109,2006-01-01
taxid407487,24,109,2006-01-01
taxid407489,24,109,2005-01-01
taxid407490,24,109,2006-01-01
taxid407503,24,109,2006-01-01
taxid407512,24,109,2005-01-01
taxid407518,24,109,2005-01-01
taxid407521,24,109,2005-01-01
taxid407523,24,109,2005-01-01
taxid407525,24,109,2005-01-01
taxid407528,24,109,2005-01-01
taxid407530,24,109,2006-01-01
taxid407531,24,109,2006-01-01
taxid407532,24,109,2006-01-01
taxid407613,26.86,117.49,2005-01-01
taxid407617,26.86,117.49,2005-01-01
taxid407664,24,109,2006-01-01
taxid407667,24,109,2006-01-01
taxid407669,24,109,2006-01-01
taxid407675,24,109,2005-01-01
taxid407677,24,109,2005-01-01
taxid407686,24,109,2006-01-01
taxid407768,25,102,2005-01-01
taxid407796,22.25,114.18,2006-01-01
taxid408165,15,100,2006-01-01
taxid413711,46,105,2006-01-01
taxid425624,51.5,10.5,2006-01-01
taxid427425,47,20,2007-01-01
taxid427426,47,20,2007-01-01
taxid430058,53,-2,2007-01-01
taxid430490,55.75,37.7,2007-01-01
taxid431158,22.4167,114.1667,2006-01-01
taxid431919,8,-5,2006-01-01
taxid431920,8,-5,2006-01-01
taxid431921,33,65,2006-01-01
taxid431922,15,30,2006-01-01
taxid431923,33,65,2006-01-01
taxid431924,27,30,2006-01-01
taxid431925,8,-5,2006-01-01
taxid431926,33,65,2006-01-01
taxid431927,33,65,2006-01-01
taxid431995,16,8,2006-01-01
taxid431996,16,8,2006-01-01
taxid431997,16,8,2006-01-01
taxid431998,16,8,2006-01-01
taxid431999,16,8,2006-01-01
taxid433435,15,30,2006-01-01
taxid434192,45.0333,39,2006-01-01
taxid434193,55,73.4,2005-01-01
taxid434194,54.59,79.46,2005-01-01
taxid434195,54.2,37.61,2005-01-01
taxid434196,53.17,91.02,2005-01-01
taxid434197,54.59,79.46,2005-01-01
taxid434198,54.59,79.46,2005-01-01
taxid434334,8,-5,2006-01-01
taxid439576,31.4167,34.3333,2006-01-01
taxid439578,31.4167,34.3333,2006-01-01
taxid439580,31.5,34.75,2006-01-01
taxid440388,39,35,2006-01-01
taxid440389,39,35,2006-01-01
taxid440390,39,35,2006-01-01
taxid440391,39,35,2006-01-01
taxid441895,20,77,2006-01-01
taxid441896,20,77,2006-01-01
taxid442966,45.0333,39,2007-01-01
taxid452107,56,10,2006-01-01
taxid452110,56,10,2006-01-01
taxid452111,56,10,2006-01-01
taxid452112,56,10,2006-01-01
taxid452113,56,10,2006-01-01
taxid452114,56,10,2006-01-01
taxid452115,56,10,2006-01-01
taxid452116,56,10,2006-01-01
taxid464450,27,30,2006-01-01
taxid464451,27,30,2006-01-01
taxid464452,33,44,2006-01-01
taxid464460,27,30,2006-01-01
taxid471448,16,8,2007-01-01
taxid471449,16,8,2007-01-01
taxid471450,16,8,2007-01-01
taxid471451,16,8,2007-01-01
taxid471452,16,8,2007-01-01
taxid471453,16,8,2007-01-01
taxid471454,16,8,2007-01-01
taxid471455,16,8,2007-01-01
taxid471456,16,8,2007-01-01
taxid471457,16,8,2007-01-01
taxid471458,16,8,2007-01-01
taxid471459,16,8,2007-01-01
taxid472026,45.0333,39,2007-01-01
taxid479022,37,127.5,2006-01-01
taxid479023,37,127.5,2006-01-01
taxid479024,37,127.5,2006-01-01
taxid479025,37,127.5,2006-01-01
taxid479026,37,127.5,2006-01-01
taxid479027,37,127.5,2006-01-01
taxid479028,37,127.5,2006-01-01
taxid479029,37,127.5,2006-01-01
taxid479030,37,127.5,2006-01-01
taxid482917,45.0333,39,2007-01-01
taxid483267,13,-2,2006-01-01
taxid483268,13,-2,2006-01-01
taxid484390,35,105,2006-01-01
taxid486273,48.6667,19.5,2006-01-01
taxid488858,56,-4,2006-01-01
taxid496037,16,106,2007-01-01
taxid496038,16,106,2007-01-01
taxid496039,16,106,2007-01-01
taxid496040,16,106,2007-01-01
taxid496041,16,106,2007-01-01
taxid496042,16,106,2007-01-01
taxid496043,16,106,2007-01-01
taxid496044,16,106,2007-01-01
taxid496045,16,106,2007-01-01
taxid496046,16,106,2007-01-01
taxid496047,16,106,2007-01-01
taxid496048,16,106,2007-01-01
taxid496049,16,106,2007-01-01
taxid496050,16,106,2007-01-01
taxid497137,57.188,39.406,2007-01-01
taxid500313,57.188,39.406,2007-01-01
taxid501225,57.188,39.406,2007-01-01
taxid501226,57.188,39.406,2007-01-01
taxid502079,25,45,2007-01-01
taxid502080,25,45,2007-01-01
taxid503649,57.188,39.406,2007-01-01
taxid504445,29.5,47.75,2007-01-01
taxid504446,29.5,47.75,2007-01-01
taxid504447,29.5,47.75,2007-01-01
taxid504448,29.5,47.75,2007-01-01
taxid504449,29.5,47.75,2007-01-01
taxid504450,29.5,47.75,2007-01-01
taxid504451,29.5,47.75,2007-01-01
taxid504694,48.6667,19.5,2006-01-01
taxid504695,49.75,15,2007-01-01
taxid504697,49.75,15,2007-01-01
taxid504703,49.75,15,2006-01-01
taxid504708,49.75,15,2007-01-01
taxid517205,31.5,34.75,2008-01-01
taxid527166,29.5,47.75,2007-01-01
taxid527168,44,143,2008-01-01
taxid527687,39.7333,140.0833,2008-01-01
taxid529073,54.95,20.0333,2008-04-10
taxid533297,25,45,2005-01-01
taxid542346,47.2333,39.7,2007-12-14
